*
Temp0 deg C	Temp1 deg C	Time (sec)
305.722402	22.142655	2.000000
299.986560	21.991083	4.000000
293.504200	22.142655	6.000000
290.405412	22.142655	8.000000
288.485408	21.991083	10.000000
286.859768	21.839511	12.000000
285.676872	21.839511	14.000000
284.197533	21.839511	16.000000
283.013478	21.839511	18.000000
281.828897	21.839511	20.000000
280.643784	21.839511	22.000000
279.458131	21.839511	24.000000
278.123598	21.839511	26.000000
276.788411	21.839511	28.000000
275.897879	21.839511	30.000000
275.155541	21.839511	32.000000
274.264427	21.839511	34.000000
273.224376	21.839511	36.000000
271.886515	21.839511	38.000000
270.547965	21.839511	40.000000
269.357501	21.839511	42.000000
268.166447	21.839511	44.000000
266.974800	21.839511	46.000000
265.782554	21.839511	48.000000
264.738860	21.839511	50.000000
263.694675	21.839511	52.000000
262.500768	21.839511	54.000000
261.306250	21.839511	56.000000
260.111121	21.839511	58.000000
259.064892	21.839511	60.000000
257.719014	21.839511	62.000000
256.522035	21.839511	64.000000
255.324435	21.839511	66.000000
254.276042	21.839511	68.000000
253.227144	22.142655	70.000000
252.327722	22.142655	72.000000
250.827910	22.142655	74.000000
249.777479	22.142655	76.000000
248.726544	22.142655	78.000000
247.825378	22.445717	80.000000
246.623283	22.445717	82.000000
245.570959	22.294186	84.000000
244.518136	22.142655	86.000000
243.464836	22.142655	88.000000
242.411116	22.142655	90.000000
241.507538	22.142655	92.000000
240.452949	22.142655	94.000000
239.397872	22.445717	96.000000
238.342366	22.445717	98.000000
237.286379	22.445717	100.000000
236.229970	22.445717	102.000000
235.173086	22.445717	104.000000
234.266846	22.445717	106.000000
233.360283	22.445717	108.000000
232.151035	22.445717	110.000000
231.243730	22.445717	112.000000
230.033504	22.445717	114.000000
228.822730	22.445717	116.000000
227.914311	22.445717	118.000000
227.308504	22.445717	120.000000
226.399570	22.294186	122.000000
225.338787	22.445717	124.000000
224.277587	22.445717	126.000000
223.216023	22.445717	128.000000
222.305798	22.445717	130.000000
221.395297	22.445717	132.000000
220.636329	22.445717	134.000000
219.725336	22.445717	136.000000
218.662192	22.445717	138.000000
217.750638	22.445717	140.000000
216.838833	22.445717	142.000000
216.078812	22.445717	144.000000
215.166548	22.294186	146.000000
214.254063	22.142655	148.000000
213.189215	22.142655	150.000000
212.428407	22.142655	152.000000
211.515250	22.142655	154.000000
210.601880	22.142655	156.000000
209.536030	22.142655	158.000000
208.926846	22.142655	160.000000
208.317576	22.142655	162.000000
207.403513	22.142655	164.000000
206.794035	21.991083	166.000000
205.879670	22.142655	168.000000
204.965133	22.142655	170.000000
204.355349	22.142655	172.000000
203.440540	22.142655	174.000000
202.678076	22.142655	176.000000
201.610470	22.142655	178.000000
201.000320	22.142655	180.000000
200.084985	22.142655	182.000000
199.169522	22.142655	184.000000
198.406542	22.142655	186.000000
197.490868	22.142655	188.000000
196.727730	22.142655	190.000000
195.964516	22.142655	192.000000
195.201246	22.142655	194.000000
194.437910	22.142655	196.000000
193.827205	22.142655	198.000000
192.911088	22.142655	200.000000
192.147609	22.142655	202.000000
191.231380	22.142655	204.000000
190.467815	22.142655	206.000000
189.704226	22.142655	208.000000
189.093334	22.142655	210.000000
188.482430	22.142655	212.000000
187.871516	22.142655	214.000000
187.260593	22.142655	216.000000
186.649665	22.142655	218.000000
185.733269	22.142655	220.000000
184.969607	22.142655	222.000000
184.205951	22.142655	224.000000
183.595035	22.142655	226.000000
182.984130	22.142655	228.000000
182.220518	22.142655	230.000000
181.456928	22.142655	232.000000
180.846079	22.142655	234.000000
180.235253	22.142655	236.000000
179.624451	22.142655	238.000000
179.013677	22.142655	240.000000
178.250255	22.142655	242.000000
177.639549	22.142655	244.000000
177.181547	22.142655	246.000000
176.570910	22.142655	248.000000
175.960314	22.142655	250.000000
175.349762	22.142655	252.000000
174.739256	21.991083	254.000000
174.128799	21.991083	256.000000
173.213211	21.839511	258.000000
172.602889	22.142655	260.000000
171.840075	21.991083	262.000000
171.077346	21.991083	264.000000
170.467240	21.991083	266.000000
170.009703	21.839511	268.000000
169.552210	22.142655	270.000000
168.942279	21.991083	272.000000
168.179969	22.142655	274.000000
167.875079	21.991083	276.000000
167.112946	22.142655	278.000000
166.503330	21.991083	280.000000
165.893799	21.991083	282.000000
165.589067	21.991083	284.000000
164.979669	21.991083	286.000000
164.522678	21.839511	288.000000
163.761152	21.839511	290.000000
163.152037	21.839511	292.000000
162.543023	21.991083	294.000000
161.934111	21.839511	296.000000
161.629694	21.839511	298.000000
161.020939	21.839511	300.000000
160.412294	21.839511	302.000000
159.803760	21.991083	304.000000
159.347430	21.839511	306.000000
158.891173	21.839511	308.000000
158.282927	21.991083	310.000000
157.978849	21.991083	312.000000
157.370785	21.839511	314.000000
156.762844	21.991083	316.000000
156.155029	22.142655	318.000000
155.547343	22.142655	320.000000
155.091660	22.142655	322.000000
154.636060	22.142655	324.000000
154.028705	22.142655	326.000000
153.725079	22.142655	328.000000
153.117930	22.142655	330.000000
152.814408	22.142655	332.000000
152.207470	22.142655	334.000000
151.904054	22.142655	336.000000
151.297333	22.142655	338.000000
150.842383	22.142655	340.000000
150.387526	22.142655	342.000000
149.781176	22.142655	344.000000
149.478058	22.142655	346.000000
148.871937	22.142655	348.000000
148.568934	22.142655	350.000000
147.963047	22.142655	352.000000
147.660163	22.142655	354.000000
147.054514	22.142655	356.000000
146.751751	22.142655	358.000000
146.146345	21.991083	360.000000
145.843704	21.839511	362.000000
145.389815	21.991083	364.000000
144.936031	21.839511	366.000000
144.482330	21.839511	368.000000
144.179920	22.142655	370.000000
143.726390	21.991083	372.000000
143.424086	22.142655	374.000000
142.819610	21.991083	376.000000
142.517437	21.991083	378.000000
142.064255	21.839511	380.000000
141.611183	21.839511	382.000000
141.309187	21.839511	384.000000
140.856272	21.839511	386.000000
140.403469	21.991083	388.000000
139.950757	21.839511	390.000000
139.498160	21.839511	392.000000
139.045654	21.991083	394.000000
138.593264	21.991083	396.000000
138.291725	22.142655	398.000000
137.839498	22.142655	400.000000
137.538076	22.142655	402.000000
137.086038	22.142655	404.000000
136.784734	22.142655	406.000000
136.483478	22.142655	408.000000
136.031677	21.991083	410.000000
135.881109	21.991083	412.000000
135.278933	22.142655	414.000000
134.977917	22.142655	416.000000
134.676950	22.142655	418.000000
134.376032	22.142655	420.000000
134.075162	22.142655	422.000000
133.774342	22.142655	424.000000
133.473571	22.142655	426.000000
133.323197	22.142655	428.000000
133.022500	22.142655	430.000000
133.022500	22.142655	432.000000
132.571553	22.142655	434.000000
132.421254	22.142655	436.000000
132.120705	22.142655	438.000000
131.970456	22.142655	440.000000
131.820206	22.142655	442.000000
131.519758	22.142655	444.000000
131.219359	22.142655	446.000000
130.919011	22.142655	448.000000
130.768862	22.142655	450.000000
130.618713	22.142655	452.000000
130.468589	22.142655	454.000000
130.318465	22.142655	456.000000
130.318465	22.142655	458.000000
130.318465	22.142655	460.000000
130.318465	22.142655	462.000000
130.318465	22.142655	464.000000
130.618713	22.142655	466.000000
130.768862	22.142655	468.000000
130.919011	22.142655	470.000000
130.919011	22.142655	472.000000
130.919011	22.142655	474.000000
130.919011	22.142655	476.000000
130.919011	22.294186	478.000000
130.919011	22.294186	480.000000
130.919011	22.142655	482.000000
130.919011	22.142655	484.000000
130.919011	22.142655	486.000000
130.919011	22.142655	488.000000
130.768862	22.142655	490.000000
130.618713	22.142655	492.000000
130.618713	22.142655	494.000000
130.618713	22.142655	496.000000
130.618713	22.142655	498.000000
130.618713	22.142655	500.000000
130.618713	22.142655	502.000000
130.468589	22.142655	504.000000
130.318465	22.142655	506.000000
130.318465	22.294186	508.000000
130.318465	22.142655	510.000000
130.168367	22.142655	512.000000
130.018268	22.142655	514.000000
130.018268	22.142655	516.000000
130.018268	22.142655	518.000000
129.868195	22.142655	520.000000
129.868195	22.142655	522.000000
129.718122	22.142655	524.000000
129.718122	22.142655	526.000000
129.718122	22.142655	528.000000
129.718122	22.445717	530.000000
129.718122	22.445717	532.000000
129.718122	22.445717	534.000000
129.718122	22.445717	536.000000
129.718122	22.142655	538.000000
129.718122	22.142655	540.000000
129.718122	22.142655	542.000000
129.568074	22.142655	544.000000
129.418026	22.142655	546.000000
129.418026	22.142655	548.000000
129.418026	22.142655	550.000000
129.418026	22.142655	552.000000
129.418026	22.142655	554.000000
129.568074	22.142655	556.000000
129.418026	22.142655	558.000000
129.418026	22.142655	560.000000
129.418026	22.142655	562.000000
129.418026	22.142655	564.000000
129.418026	22.142655	566.000000
129.418026	22.142655	568.000000
129.418026	22.142655	570.000000
129.418026	22.142655	572.000000
129.418026	22.142655	574.000000
129.418026	22.142655	576.000000
129.418026	22.142655	578.000000
129.418026	22.142655	580.000000
129.418026	22.142655	582.000000
129.268004	22.142655	584.000000
129.418026	22.142655	586.000000
129.418026	22.142655	588.000000
129.418026	22.142655	590.000000
129.418026	22.142655	592.000000
129.117981	22.142655	594.000000
129.117981	22.142655	596.000000
129.117981	22.142655	598.000000
129.117981	22.142655	600.000000
129.117981	22.142655	602.000000
129.117981	22.142655	604.000000
129.117981	22.142655	606.000000
