*
Temp0 deg C	Temp1 deg C	Time (sec)
308.975154	21.256377	2.000000
314.111166	21.256377	4.000000
313.964539	21.256377	6.000000
313.084717	21.256377	8.000000
311.764608	21.256377	10.000000
310.150570	21.256377	12.000000
308.682661	21.256377	14.000000
307.067281	21.408026	16.000000
305.598147	21.408026	18.000000
303.834385	21.256377	20.000000
302.363900	21.256377	22.000000
300.598475	21.256377	24.000000
299.126568	21.256377	26.000000
297.653992	21.256377	28.000000
296.328107	21.256377	30.000000
294.854220	21.256377	32.000000
293.232103	21.256377	34.000000
291.904296	21.256377	36.000000
290.428231	21.104688	38.000000
288.951411	20.952999	40.000000
287.621597	20.952999	42.000000
286.291190	20.952999	44.000000
285.108050	20.952999	46.000000
283.628400	20.952999	48.000000
282.295997	20.952999	50.000000
280.962965	20.952999	52.000000
279.777458	20.952999	54.000000
278.443091	20.952999	56.000000
277.108071	20.952999	58.000000
275.920776	20.952999	60.000000
274.732919	20.952999	62.000000
273.544494	20.952999	64.000000
272.355495	20.952999	66.000000
271.165919	20.952999	68.000000
269.975759	21.104688	70.000000
268.785012	21.256377	72.000000
267.593674	21.104688	74.000000
266.401739	21.256377	76.000000
265.209205	21.256377	78.000000
264.016068	21.256377	80.000000
262.822324	21.256377	82.000000
261.627971	21.256377	84.000000
260.433006	21.256377	86.000000
259.536380	21.256377	88.000000
258.340339	21.256377	90.000000
257.442903	21.256377	92.000000
256.245780	21.256377	94.000000
255.197804	21.256377	96.000000
254.149324	21.256377	98.000000
252.950496	21.256377	100.000000
252.050966	21.104688	102.000000
251.001089	21.256377	104.000000
249.950707	21.256377	106.000000
248.749706	21.256377	108.000000
247.848549	21.256377	110.000000
246.796775	21.256377	112.000000
245.744500	21.256377	114.000000
244.842187	21.256377	116.000000
243.638569	21.256377	118.000000
242.886012	21.256377	120.000000
241.831999	21.256377	122.000000
240.928203	21.256377	124.000000
240.024069	21.256377	126.000000
238.968834	21.256377	128.000000
238.063972	21.256377	130.000000
237.158777	21.256377	132.000000
236.253253	21.256377	134.000000
235.347400	21.256377	136.000000
234.441222	21.256377	138.000000
233.534720	21.256377	140.000000
232.476717	21.408026	142.000000
231.720759	21.408026	144.000000
230.813306	21.408026	146.000000
229.905541	21.256377	148.000000
229.148822	21.256377	150.000000
228.089090	21.256377	152.000000
227.180412	21.559675	154.000000
226.271436	21.559675	156.000000
225.362166	21.559675	158.000000
224.604209	21.559675	160.000000
223.694412	21.559675	162.000000
222.784333	21.559675	164.000000
221.873977	21.559675	166.000000
221.115149	21.559675	168.000000
220.356112	21.559675	170.000000
219.596913	21.559675	172.000000
218.685622	21.559675	174.000000
