*
Temp0 deg C	Temp1 deg C	Time (sec)
190.692914	21.304858	398.000000
190.692914	21.456520	400.000000
190.387484	21.304858	402.000000
190.387484	21.456520	404.000000
190.082049	21.456520	406.000000
190.082049	21.456520	408.000000
189.776610	21.456520	410.000000
189.623889	21.304858	412.000000
189.471168	21.456520	414.000000
189.471168	21.456520	416.000000
189.165721	21.456520	418.000000
189.012996	21.456520	420.000000
188.860271	21.456520	422.000000
188.860271	21.456520	424.000000
188.554818	21.456520	426.000000
188.402090	21.456520	428.000000
188.249363	21.456520	430.000000
188.096634	21.456520	432.000000
187.943905	21.456520	434.000000
187.791174	21.456520	436.000000
187.485714	21.456520	438.000000
187.332983	21.456520	440.000000
187.180251	21.456520	442.000000
187.027519	21.456520	444.000000
186.874787	21.456520	446.000000
186.722055	21.456520	448.000000
186.416590	21.456520	450.000000
186.263857	21.456520	452.000000
186.111124	21.456520	454.000000
185.958392	21.456520	456.000000
185.805659	21.456520	458.000000
185.500193	21.456520	460.000000
185.347461	21.456520	462.000000
185.194728	21.456520	464.000000
184.889264	21.456520	466.000000
184.889264	21.456520	468.000000
184.583801	21.456520	470.000000
184.431071	21.456520	472.000000
184.278340	21.456520	474.000000
183.972880	21.456520	476.000000
183.820152	21.456520	478.000000
183.667423	21.456520	480.000000
183.514696	21.456520	482.000000
183.361968	21.456520	484.000000
183.056516	21.456520	486.000000
182.751067	21.456520	488.000000
182.598344	21.456520	490.000000
182.445622	21.456520	492.000000
182.140180	21.456520	494.000000
181.987461	21.456520	496.000000
181.834742	21.456520	498.000000
181.529309	21.456520	500.000000
181.376595	21.456520	502.000000
181.223881	21.456520	504.000000
180.918458	21.456520	506.000000
180.765749	21.456520	508.000000
180.613040	21.456520	510.000000
180.307629	21.456520	512.000000
180.002223	21.456520	514.000000
179.849523	21.304858	516.000000
179.696824	21.456520	518.000000
179.391431	21.456520	520.000000
179.086046	21.456520	522.000000
179.086046	21.456520	524.000000
178.780668	21.456520	526.000000
178.475299	21.456520	528.000000
178.322618	21.456520	530.000000
178.017260	21.456520	532.000000
177.864583	21.456520	534.000000
177.559239	21.456520	536.000000
177.559239	21.456520	538.000000
177.253904	21.456520	540.000000
176.948578	21.456520	542.000000
176.643262	21.456520	544.000000
176.490609	21.456520	546.000000
176.337956	21.456520	548.000000
176.032661	21.456520	550.000000
175.727376	21.456520	552.000000
175.574740	21.456520	554.000000
175.269472	21.456520	556.000000
175.116841	21.456520	558.000000
174.811591	21.456520	560.000000
174.658973	21.456520	562.000000
174.353741	21.456520	564.000000
174.048522	21.456520	566.000000
173.895916	21.456520	568.000000
173.590717	21.456520	570.000000
173.285532	21.456520	572.000000
173.132946	21.456520	574.000000
172.980360	21.456520	576.000000
172.675202	21.456520	578.000000
172.370060	21.456520	580.000000
172.064932	21.456520	582.000000
171.912375	21.456520	584.000000
171.607270	21.456520	586.000000
171.454722	21.456520	588.000000
171.149640	21.456520	590.000000
170.844575	21.456520	592.000000
170.539527	21.456520	594.000000
170.387011	21.456520	596.000000
170.081988	21.456520	598.000000
169.776982	21.456520	600.000000
169.471995	21.456520	602.000000
169.319505	21.456520	604.000000
169.014545	21.456520	606.000000
168.862074	21.456520	608.000000
168.557141	21.304858	610.000000
168.252228	21.304858	612.000000
167.947334	21.153195	614.000000
167.642460	21.456520	616.000000
167.337605	21.456520	618.000000
167.185183	21.456520	620.000000
166.880360	21.456520	622.000000
166.727959	21.456520	624.000000
166.423167	21.456520	626.000000
166.118396	21.456520	628.000000
165.813647	21.456520	630.000000
165.661279	21.456520	632.000000
165.356563	21.456520	634.000000
165.051870	21.304858	636.000000
164.747200	21.456520	638.000000
164.442553	21.456520	640.000000
164.137930	21.304858	642.000000
163.833330	21.456520	644.000000
163.681042	21.304858	646.000000
163.224204	21.456520	648.000000
163.071941	21.304858	650.000000
162.767428	21.304858	652.000000
162.462940	21.304858	654.000000
162.158478	21.304858	656.000000
161.854041	21.456520	658.000000
161.701830	21.456520	660.000000
161.397433	21.304858	662.000000
161.093063	21.153195	664.000000
160.788720	21.456520	666.000000
160.484404	21.456520	668.000000
160.180116	21.456520	670.000000
160.027986	21.456520	672.000000
159.723741	21.456520	674.000000
159.419524	21.456520	676.000000
159.115336	21.456520	678.000000
158.811176	21.456520	680.000000
158.659104	21.456520	682.000000
158.354989	21.456520	684.000000
158.050904	21.456520	686.000000
157.898877	21.456520	688.000000
157.442825	21.304858	690.000000
157.138832	21.456520	692.000000
156.834870	21.153195	694.000000
156.530939	21.304858	696.000000
156.378989	21.304858	698.000000
156.075106	21.304858	700.000000
155.771255	21.456520	702.000000
155.467437	21.456520	704.000000
155.163651	21.456520	706.000000
155.011767	21.456520	708.000000
154.708031	21.456520	710.000000
154.404328	21.304858	712.000000
154.100660	21.456520	714.000000
153.797025	21.456520	716.000000
153.493425	21.456520	718.000000
153.341643	21.456520	720.000000
153.038095	21.456520	722.000000
152.734582	21.456520	724.000000
152.431105	21.456520	726.000000
152.127663	21.456520	728.000000
151.975951	21.304858	730.000000
151.672563	21.456520	732.000000
151.369212	21.456520	734.000000
151.217555	21.304858	736.000000
150.762620	21.153195	738.000000
150.459379	21.456520	740.000000
150.156176	21.304858	742.000000
149.853011	21.304858	744.000000
149.549883	21.153195	746.000000
149.246794	21.456520	748.000000
148.943744	21.153195	750.000000
148.792238	21.304858	752.000000
148.489246	21.304858	754.000000
148.186293	21.456520	756.000000
147.883380	21.304858	758.000000
147.580506	21.456520	760.000000
147.429079	21.456520	762.000000
146.974879	21.304858	764.000000
146.823492	21.456520	766.000000
146.520759	21.456520	768.000000
146.218067	21.456520	770.000000
146.066742	21.456520	772.000000
145.764112	21.456520	774.000000
145.310239	21.456520	776.000000
145.158976	21.304858	778.000000
144.856471	21.304858	780.000000
144.705229	21.456520	782.000000
144.402787	21.456520	784.000000
144.100388	21.304858	786.000000
143.798031	21.304858	788.000000
143.495718	21.456520	790.000000
143.193448	21.456520	792.000000
142.891221	21.456520	794.000000
142.740129	21.304858	796.000000
142.437968	21.304858	798.000000
142.135851	21.456520	800.000000
141.984803	21.456520	802.000000
141.531749	21.304858	804.000000
141.380746	21.456520	806.000000
141.078784	21.153195	808.000000
140.776867	21.304858	810.000000
140.625931	21.304858	812.000000
140.324082	21.304858	814.000000
140.022279	21.456520	816.000000
139.720521	21.456520	818.000000
139.569653	21.304858	820.000000
139.267964	21.304858	822.000000
138.966321	21.456520	824.000000
138.664725	21.456520	826.000000
138.363174	21.456520	828.000000
138.212423	21.304858	830.000000
137.910943	21.304858	832.000000
137.609510	21.456520	834.000000
137.308124	21.304858	836.000000
137.157442	21.456520	838.000000
