*
Temp0 deg C	Temp1 deg C	Time (sec)
312.723469	22.398900	2.000000
312.136751	22.398900	4.000000
310.816325	22.398900	6.000000
309.348672	22.398900	8.000000
307.586736	22.398900	10.000000
305.823956	22.398900	12.000000
304.060307	22.398900	14.000000
302.295765	22.398900	16.000000
300.530304	22.398900	18.000000
299.058367	22.398900	20.000000
297.291157	22.398900	22.000000
295.817726	22.398900	24.000000
294.196159	22.398900	26.000000
292.573687	22.398900	28.000000
291.097959	22.398900	30.000000
289.621483	22.398900	32.000000
288.144246	22.247362	34.000000
286.666232	22.095825	36.000000
285.187428	22.095825	38.000000
283.855839	22.095825	40.000000
282.375499	22.095825	42.000000
281.042465	22.095825	44.000000
279.708794	22.095825	46.000000
278.374392	22.095825	48.000000
277.039336	22.095825	50.000000
275.852008	22.095825	52.000000
274.664118	22.095825	54.000000
273.475660	22.095825	56.000000
272.286628	22.095825	58.000000
271.097018	22.095825	60.000000
269.906825	22.095825	62.000000
269.013794	22.095825	64.000000
267.971519	22.095825	66.000000
267.077766	22.095825	68.000000
266.481744	22.095825	70.000000
265.885573	22.095825	72.000000
265.438350	22.095825	74.000000
265.438350	22.095825	76.000000
265.736511	22.095825	78.000000
266.034634	22.095825	80.000000
266.481744	22.095825	82.000000
267.077766	22.095825	84.000000
267.524689	22.095825	86.000000
267.971519	22.095825	88.000000
268.418275	22.095825	90.000000
268.716062	22.095825	92.000000
268.716062	22.095825	94.000000
268.716062	22.095825	96.000000
268.716062	22.095825	98.000000
268.864937	22.095825	100.000000
268.716062	22.095825	102.000000
268.716062	22.095825	104.000000
268.864937	22.095825	106.000000
268.716062	22.095825	108.000000
268.716062	22.095825	110.000000
268.716062	22.095825	112.000000
268.716062	22.095825	114.000000
268.716062	22.095825	116.000000
268.716062	22.095825	118.000000
268.716062	22.095825	120.000000
268.567168	22.095825	122.000000
268.716062	22.095825	124.000000
268.716062	22.095825	126.000000
268.567168	22.247362	128.000000
268.567168	22.247362	130.000000
268.418275	22.398900	132.000000
268.418275	22.398900	134.000000
268.418275	22.398900	136.000000
268.418275	22.398900	138.000000
268.418275	22.398900	140.000000
268.418275	22.398900	142.000000
268.418275	22.247362	144.000000
268.418275	22.247362	146.000000
268.269362	22.095825	148.000000
268.269362	22.095825	150.000000
268.120450	22.095825	152.000000
268.120450	22.095825	154.000000
268.120450	22.095825	156.000000
268.120450	22.398900	158.000000
268.120450	22.247362	160.000000
268.120450	22.247362	162.000000
268.120450	22.398900	164.000000
268.120450	22.247362	166.000000
268.120450	22.398900	168.000000
268.120450	22.247362	170.000000
267.971519	22.398900	172.000000
267.971519	22.247362	174.000000
267.971519	22.247362	176.000000
267.822588	22.095825	178.000000
267.822588	22.095825	180.000000
267.822588	22.095825	182.000000
267.822588	22.095825	184.000000
267.822588	22.095825	186.000000
267.822588	22.095825	188.000000
267.524689	22.095825	190.000000
267.673639	22.095825	192.000000
267.524689	22.095825	194.000000
267.524689	21.944247	196.000000
267.524689	21.944247	198.000000
267.524689	21.944247	200.000000
267.524689	21.792669	202.000000
267.524689	21.792669	204.000000
267.524689	21.792669	206.000000
267.375721	21.792669	208.000000
267.226753	21.792669	210.000000
267.226753	21.792669	212.000000
267.226753	21.792669	214.000000
267.226753	21.944247	216.000000
267.226753	21.792669	218.000000
267.226753	21.792669	220.000000
267.226753	21.792669	222.000000
267.077766	21.792669	224.000000
266.928779	21.792669	226.000000
266.928779	21.792669	228.000000
266.928779	21.792669	230.000000
266.928779	21.792669	232.000000
266.928779	21.792669	234.000000
266.630768	21.792669	236.000000
266.630768	21.792669	238.000000
266.630768	21.792669	240.000000
266.481744	21.792669	242.000000
266.332720	21.792669	244.000000
266.332720	21.792669	246.000000
266.332720	21.792669	248.000000
266.332720	21.792669	250.000000
266.034634	21.792669	252.000000
266.034634	21.792669	254.000000
266.034634	21.792669	256.000000
266.034634	21.792669	258.000000
265.885573	21.792669	260.000000
265.736511	21.792669	262.000000
265.736511	21.792669	264.000000
265.736511	21.792669	266.000000
265.736511	21.792669	268.000000
265.438350	22.095825	270.000000
265.438350	21.944247	272.000000
265.289251	22.095825	274.000000
265.140151	22.095825	276.000000
265.140151	21.944247	278.000000
264.841915	22.095825	280.000000
264.841915	22.095825	282.000000
264.692778	22.095825	284.000000
264.543641	21.792669	286.000000
264.394485	22.095825	288.000000
264.245329	22.095825	290.000000
264.096154	22.095825	292.000000
263.946979	22.095825	294.000000
263.797785	22.095825	296.000000
263.648591	22.095825	298.000000
263.648591	22.095825	300.000000
263.350166	22.095825	302.000000
263.051702	22.095825	304.000000
262.902451	21.944247	306.000000
262.753200	21.792669	308.000000
262.603930	21.792669	310.000000
262.305371	21.944247	312.000000
262.156082	21.944247	314.000000
261.857466	21.792669	316.000000
261.708139	21.944247	318.000000
261.409466	22.095825	320.000000
261.260119	21.944247	322.000000
260.961389	21.792669	324.000000
260.812004	21.792669	326.000000
260.513216	22.095825	328.000000
260.214389	22.095825	330.000000
259.915524	22.095825	332.000000
259.616620	21.944247	334.000000
259.317678	21.944247	336.000000
259.018697	21.944247	338.000000
258.420620	21.792669	340.000000
258.121524	21.944247	342.000000
257.523216	21.944247	344.000000
257.224003	21.792669	346.000000
256.775117	22.095825	348.000000
256.326135	22.095825	350.000000
256.026768	22.095825	352.000000
255.727362	22.095825	354.000000
255.278185	22.095825	356.000000
254.978683	22.095825	358.000000
254.529351	22.095825	360.000000
254.229751	22.095825	362.000000
253.630436	22.095825	364.000000
253.030964	22.095825	366.000000
252.731171	22.095825	368.000000
252.281412	22.095825	370.000000
251.831556	22.095825	372.000000
251.231619	22.095825	374.000000
250.631527	22.247362	376.000000
250.331423	22.095825	378.000000
249.731098	22.095825	380.000000
249.430878	22.095825	382.000000
248.830321	22.095825	384.000000
248.529984	22.095825	386.000000
247.929195	22.095825	388.000000
247.478506	22.095825	390.000000
247.027721	22.095825	392.000000
246.426546	22.095825	394.000000
245.975569	22.095825	396.000000
245.374106	22.095825	398.000000
244.622099	22.095825	400.000000
244.020310	22.095825	402.000000
243.418369	22.095825	404.000000
242.816275	22.095825	406.000000
242.214029	22.247362	408.000000
241.611632	22.398900	410.000000
240.707753	22.398900	412.000000
240.104980	22.398900	414.000000
239.200539	22.398900	416.000000
238.597391	22.398900	418.000000
237.692393	22.398900	420.000000
236.636129	22.398900	422.000000
235.730414	22.398900	424.000000
234.522288	22.398900	426.000000
233.313586	22.398900	428.000000
232.104317	22.398900	430.000000
230.894486	22.398900	432.000000
229.684101	22.398900	434.000000
228.473170	22.398900	436.000000
227.564619	22.398900	438.000000
226.352752	22.398900	440.000000
225.140363	22.398900	442.000000
224.079114	22.398900	444.000000
223.017454	22.398900	446.000000
222.107169	22.398900	448.000000
221.044834	22.398900	450.000000
219.982111	22.398900	452.000000
219.070930	22.398900	454.000000
218.007570	22.398900	456.000000
217.095836	22.398900	458.000000
216.031824	22.398900	460.000000
215.119561	22.398900	462.000000
214.207064	22.398900	464.000000
213.142203	22.398900	466.000000
212.229215	22.398900	468.000000
211.163780	22.398900	470.000000
210.250330	22.398900	472.000000
209.336676	22.398900	474.000000
208.575156	22.398900	476.000000
207.661145	22.398900	478.000000
206.746950	22.398900	480.000000
205.832576	22.398900	482.000000
204.918030	22.398900	484.000000
204.003319	22.398900	486.000000
203.240933	22.398900	488.000000
202.325939	22.398900	490.000000
201.563338	22.398900	492.000000
200.648084	22.398900	494.000000
199.885267	22.398900	496.000000
198.817190	22.398900	498.000000
198.054173	22.247362	500.000000
197.291089	22.398900	502.000000
196.375288	22.247362	504.000000
195.459392	22.095825	506.000000
194.696076	22.095825	508.000000
193.780027	22.095825	510.000000
193.016600	22.095825	512.000000
192.253123	22.095825	514.000000
191.489609	22.095825	516.000000
190.878771	22.095825	518.000000
