*
Temp0 deg C	Temp1 deg C	Time (sec)
298.198107	21.816546	2.000000
297.019730	21.816546	4.000000
295.693576	21.664931	6.000000
294.366818	21.816546	8.000000
292.891980	21.816546	10.000000
291.416412	21.816546	12.000000
289.940098	21.816546	14.000000
288.463026	21.816546	16.000000
287.133020	21.816546	18.000000
285.654468	21.816546	20.000000
284.175116	21.664931	22.000000
282.842986	21.816546	24.000000
281.510230	21.513316	26.000000
280.176756	21.664931	28.000000
278.842638	21.816546	30.000000
277.507785	21.816546	32.000000
276.172272	21.816546	34.000000
274.984534	21.816546	36.000000
273.796230	21.664931	38.000000
272.607353	21.513316	40.000000
271.417899	21.664931	42.000000
270.227864	21.664931	44.000000
269.037242	21.513316	46.000000
267.846029	21.664931	48.000000
266.654221	21.513316	50.000000
265.461814	21.513316	52.000000
264.268804	21.513316	54.000000
263.075189	21.513316	56.000000
261.880966	21.513316	58.000000
260.984897	21.513316	60.000000
259.789602	21.513316	62.000000
258.593691	21.513316	64.000000
257.696354	21.513316	66.000000
256.499362	21.664931	68.000000
255.601212	21.664931	70.000000
254.403136	21.513316	72.000000
253.504171	21.513316	74.000000
252.305008	21.513316	76.000000
251.405229	21.513316	78.000000
250.204979	21.513316	80.000000
249.304385	21.513316	82.000000
248.103051	21.513316	84.000000
247.201644	21.513316	86.000000
246.149579	21.513316	88.000000
245.247422	21.513316	90.000000
244.194455	21.513316	92.000000
243.291552	21.513316	94.000000
242.388307	21.513316	96.000000
241.334103	21.513316	98.000000
240.430121	21.513316	100.000000
239.525800	21.513316	102.000000
238.621144	21.513316	104.000000
237.716155	21.513316	106.000000
236.810833	21.513316	108.000000
235.905182	21.513316	110.000000
234.848162	21.513316	112.000000
233.941806	21.513316	114.000000
233.186276	21.513316	116.000000
232.279332	21.513316	118.000000
231.372072	21.513316	120.000000
230.464498	21.513316	122.000000
229.707937	21.513316	124.000000
228.799798	21.513316	126.000000
227.891354	21.513316	128.000000
227.134101	21.513316	130.000000
226.225110	21.513316	132.000000
225.467381	21.513316	134.000000
224.709475	21.513316	136.000000
223.799711	21.513316	138.000000
222.889665	21.513316	140.000000
222.131069	21.513316	142.000000
221.372305	21.513316	144.000000
220.461527	21.361661	146.000000
219.854194	21.513316	148.000000
219.094853	21.513316	150.000000
218.183420	21.513316	152.000000
217.423710	21.513316	154.000000
216.663806	21.361661	156.000000
215.903753	21.513316	158.000000
215.143512	21.513316	160.000000
214.383128	21.513316	162.000000
213.470445	21.513316	164.000000
212.861864	21.513316	166.000000
212.100991	21.513316	168.000000
211.339985	21.513316	170.000000
210.578816	21.513316	172.000000
209.817521	21.513316	174.000000
209.056070	21.513316	176.000000
208.294499	21.513316	178.000000
207.685142	21.513316	180.000000
206.923321	21.513316	182.000000
206.161391	21.513316	184.000000
205.399325	21.513316	186.000000
204.789593	21.513316	188.000000
204.027333	21.513316	190.000000
203.417441	21.513316	192.000000
202.654974	21.513316	194.000000
201.892416	21.513316	196.000000
201.282295	21.513316	198.000000
200.672113	21.513316	200.000000
199.909298	21.513316	202.000000
199.298988	21.513316	204.000000
198.536030	21.513316	206.000000
197.925603	21.513316	208.000000
197.315128	21.513316	210.000000
196.704607	21.513316	212.000000
196.246689	21.513316	214.000000
196.399330	21.513316	216.000000
197.315128	21.513316	218.000000
197.925603	21.513316	220.000000
198.230823	21.513316	222.000000
198.383430	21.513316	224.000000
198.688631	21.513316	226.000000
198.841225	21.513316	228.000000
198.993819	21.513316	230.000000
198.993819	21.513316	232.000000
198.993819	21.513316	234.000000
199.298995	21.513316	236.000000
199.298995	21.513316	238.000000
199.298995	21.513316	240.000000
199.298995	21.513316	242.000000
199.298995	21.513316	244.000000
199.298995	21.513316	246.000000
199.298995	21.513316	248.000000
199.298995	21.513316	250.000000
199.146407	21.513316	252.000000
198.993819	21.513316	254.000000
198.993819	21.513316	256.000000
198.993819	21.513316	258.000000
198.993819	21.513316	260.000000
198.993819	21.513316	262.000000
198.993819	21.513316	264.000000
198.688631	21.513316	266.000000
198.688631	21.513316	268.000000
198.688631	21.513316	270.000000
198.688631	21.513316	272.000000
198.536030	21.513316	274.000000
198.383430	21.513316	276.000000
198.383430	21.513316	278.000000
198.383430	21.513316	280.000000
198.230823	21.513316	282.000000
198.078216	21.513316	284.000000
198.078216	21.513316	286.000000
197.925603	21.513316	288.000000
197.925603	21.513316	290.000000
197.772991	21.513316	292.000000
197.772991	21.513316	294.000000
197.467753	21.513316	296.000000
