*
Temp0 deg C	Temp1 deg C	Time (sec)
296.221793	21.906683	2.000000
302.259322	21.906683	4.000000
302.700556	21.906683	6.000000
301.965139	21.906683	8.000000
300.493842	21.906683	10.000000
298.874640	21.906683	12.000000
296.959983	21.906683	14.000000
295.191594	21.906683	16.000000
293.274713	21.906683	18.000000
291.504171	21.906683	20.000000
290.027902	21.906683	22.000000
288.255378	21.906683	24.000000
286.629604	21.906683	26.000000
285.002835	21.906683	28.000000
283.523127	21.603476	30.000000
281.894525	21.906683	32.000000
280.413086	21.906683	34.000000
278.930803	21.906683	36.000000
277.447665	21.755079	38.000000
276.112076	21.906683	40.000000
274.627280	21.755079	42.000000
273.141595	21.755079	44.000000
271.803734	21.755079	46.000000
270.465093	21.755079	48.000000
269.125756	21.603476	50.000000
267.636702	21.603476	52.000000
266.146718	21.603476	54.000000
264.804906	21.603476	56.000000
263.611563	21.603476	58.000000
262.268351	21.603476	60.000000
260.924318	21.755079	62.000000
259.579556	21.603476	64.000000
258.383538	21.755079	66.000000
256.887646	21.755079	68.000000
255.690236	21.603476	70.000000
254.791772	21.603476	72.000000
253.293555	21.603476	74.000000
252.244202	21.755079	76.000000
250.894390	21.603476	78.000000
249.843989	21.755079	80.000000
248.793084	21.603476	82.000000
247.591487	21.755079	84.000000
246.389272	21.603476	86.000000
245.186441	21.603476	88.000000
243.832539	21.906683	90.000000
242.778944	21.603476	92.000000
241.724912	21.603476	94.000000
240.670390	21.906683	96.000000
239.615435	21.603476	98.000000
238.559995	21.603476	100.000000
237.353239	21.755079	102.000000
236.447785	21.906683	104.000000
235.542002	21.755079	106.000000
234.333786	21.755079	108.000000
233.427246	21.906683	110.000000
232.520387	21.603476	112.000000
231.461997	21.755079	114.000000
230.403154	21.755079	116.000000
229.495249	21.755079	118.000000
228.435653	21.906683	120.000000
227.375620	21.755079	122.000000
226.315206	21.755079	124.000000
225.254368	21.603476	126.000000
224.344775	21.755079	128.000000
223.434897	21.603476	130.000000
222.524739	21.755079	132.000000
221.462550	21.603476	134.000000
220.399970	21.603476	136.000000
219.488909	21.603476	138.000000
218.577587	21.603476	140.000000
217.666010	21.603476	142.000000
216.906182	21.603476	144.000000
215.994150	21.603476	146.000000
215.233929	21.603476	148.000000
214.321461	21.603476	150.000000
213.560903	21.603476	152.000000
212.648017	21.603476	154.000000
211.887101	21.603476	156.000000
210.973817	21.603476	158.000000
210.212596	21.603476	160.000000
209.451216	21.603476	162.000000
208.537390	21.603476	164.000000
207.623372	21.603476	166.000000
206.861557	21.603476	168.000000
205.947205	21.603476	170.000000
205.185106	21.603476	172.000000
204.270443	21.603476	174.000000
203.508107	21.603476	176.000000
202.593156	21.603476	178.000000
201.830579	21.603476	180.000000
201.067916	21.603476	182.000000
200.305148	21.603476	184.000000
199.542301	21.603476	186.000000
198.931959	21.603476	188.000000
198.016348	21.603476	190.000000
197.253251	21.603476	192.000000
196.642726	21.603476	194.000000
195.879513	21.603476	196.000000
195.116229	21.603476	198.000000
194.352893	21.603476	200.000000
193.742183	21.603476	202.000000
192.978748	21.603476	204.000000
192.215274	21.603476	206.000000
191.451754	21.603476	208.000000
190.688203	21.603476	210.000000
189.924618	21.603476	212.000000
189.161010	21.603476	214.000000
188.550107	21.603476	216.000000
187.939193	21.603476	218.000000
187.328271	21.603476	220.000000
186.411879	21.603476	222.000000
185.800948	21.603476	224.000000
185.190017	21.603476	226.000000
184.426360	21.603476	228.000000
183.662712	21.603476	230.000000
183.051805	21.603476	232.000000
182.440911	21.603476	234.000000
181.830032	21.603476	236.000000
181.219171	21.603476	238.000000
180.608331	21.603476	240.000000
179.844816	21.603476	242.000000
179.081337	21.603476	244.000000
178.470590	21.451833	246.000000
177.859875	21.300190	248.000000
177.249196	21.300190	250.000000
176.791215	21.300190	252.000000
176.027954	21.300190	254.000000
175.722669	21.300190	256.000000
175.112135	21.300190	258.000000
174.501648	21.300190	260.000000
174.196423	21.451833	262.000000
173.738608	21.451833	264.000000
173.280826	21.451833	266.000000
172.823073	21.300190	268.000000
172.517923	21.300190	270.000000
172.060228	21.300190	272.000000
171.602563	21.300190	274.000000
171.144937	21.451833	276.000000
170.839872	21.300190	278.000000
170.382304	21.451833	280.000000
170.077282	21.300190	282.000000
169.619782	21.451833	284.000000
169.314804	21.300190	286.000000
169.009844	21.300190	288.000000
168.704902	21.451833	290.000000
168.247523	21.300190	292.000000
168.095076	21.300190	294.000000
167.790192	21.451833	296.000000
167.485328	21.300190	298.000000
167.180484	21.300190	300.000000
166.875661	21.300190	302.000000
166.570859	21.300190	304.000000
166.418463	21.300190	306.000000
166.113693	21.300190	308.000000
165.961319	21.300190	310.000000
165.656581	21.300190	312.000000
165.504218	21.300190	314.000000
165.199514	21.300190	316.000000
164.894833	21.603476	318.000000
164.894833	21.451833	320.000000
164.590175	21.300190	322.000000
164.437857	21.603476	324.000000
164.133235	21.451833	326.000000
163.980929	21.603476	328.000000
163.828635	21.603476	330.000000
163.676342	21.603476	332.000000
163.371779	21.603476	334.000000
163.219510	21.603476	336.000000
163.067241	21.603476	338.000000
162.914985	21.603476	340.000000
162.610485	21.603476	342.000000
162.458241	21.603476	344.000000
162.306010	21.603476	346.000000
162.153779	21.603476	348.000000
162.001561	21.603476	350.000000
161.849343	21.603476	352.000000
161.849343	21.603476	354.000000
161.544933	21.603476	356.000000
161.544933	21.603476	358.000000
161.392742	21.603476	360.000000
161.240550	21.603476	362.000000
160.936194	21.603476	364.000000
160.784029	21.603476	366.000000
160.631865	21.755079	368.000000
160.479714	21.603476	370.000000
160.327564	21.603476	372.000000
160.175427	21.603476	374.000000
160.023290	21.603476	376.000000
159.719045	21.755079	378.000000
159.719045	21.755079	380.000000
159.566937	21.906683	382.000000
159.414828	21.906683	384.000000
159.110641	21.755079	386.000000
159.110641	21.755079	388.000000
158.806482	21.906683	390.000000
158.806482	21.906683	392.000000
158.502353	21.906683	394.000000
158.502353	21.906683	396.000000
158.198253	21.906683	398.000000
157.894184	21.906683	400.000000
157.894184	21.906683	402.000000
157.590145	21.906683	404.000000
157.590145	21.906683	406.000000
157.286136	21.906683	408.000000
157.286136	21.906683	410.000000
156.982159	21.906683	412.000000
156.830186	21.906683	414.000000
156.678213	21.906683	416.000000
156.374298	21.906683	418.000000
156.374298	21.906683	420.000000
156.070416	21.906683	422.000000
155.918490	21.906683	424.000000
155.614656	21.906683	426.000000
155.462747	21.906683	428.000000
155.158962	21.906683	430.000000
155.158962	21.906683	432.000000
154.855210	21.906683	434.000000
154.551491	21.906683	436.000000
154.551491	21.906683	438.000000
154.247806	21.906683	440.000000
154.247806	21.906683	442.000000
154.095981	21.906683	444.000000
153.944155	21.906683	446.000000
153.640539	21.906683	448.000000
153.488748	21.906683	450.000000
153.185183	21.906683	452.000000
153.033409	21.906683	454.000000
152.729897	21.906683	456.000000
152.729897	21.906683	458.000000
152.426420	21.906683	460.000000
152.122979	21.906683	462.000000
151.819573	21.906683	464.000000
151.667889	21.906683	466.000000
151.516204	21.906683	468.000000
151.364538	21.906683	470.000000
151.061224	21.906683	472.000000
150.909576	21.906683	474.000000
150.606318	21.906683	476.000000
150.454707	21.906683	478.000000
150.151505	21.906683	480.000000
149.999913	21.906683	482.000000
149.696767	21.906683	484.000000
149.393659	21.906683	486.000000
149.242125	21.906683	488.000000
149.090590	21.906683	490.000000
148.939075	21.906683	492.000000
148.787560	21.906683	494.000000
148.484568	21.906683	496.000000
148.333092	21.906683	498.000000
148.181616	21.906683	500.000000
147.878703	21.906683	502.000000
147.575830	21.906683	504.000000
147.424413	21.906683	506.000000
147.272997	21.906683	508.000000
146.970204	21.906683	510.000000
146.818828	21.906683	512.000000
146.667451	21.906683	514.000000
146.364740	21.906683	516.000000
146.062069	21.906683	518.000000
145.910754	21.906683	520.000000
145.608145	21.906683	522.000000
